,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,License,Product,Sales,Quantity,Discount,Profit,Month_Year,Discount Category,Profit Margin,Sales Percentage,Month,Year,Discount Amount
8431,EMEA-2023-135279,2023-04-10,Jennifer Roberts,United Kingdom,London,EMEA,UKIR,Oracle,1072,Tech,Enterprise,"QUHH7PGHL2, NTYI2G9UMI",Support,204.56,6,0.0,98.1888,April 2023,No Discount,48.0,1.0,April,2023,0.0
8432,EMEA-2023-135307,2023-11-27,Dominic Duncan,Poland,Krakow,EMEA,EU-WEST,Oracle,1072,Tech,SMB,GGDWG3BJ19,Data Smasher,38.04,2,0.0,12.1728,November 2023,No Discount,32.0,1.0,November,2023,0.0
8433,EMEA-2023-135307,2023-11-27,Dominic Duncan,Poland,Krakow,EMEA,EU-WEST,Oracle,1072,Tech,SMB,GIZGK2MOP1,SaaS Connector Pack,126.3,3,0.0,40.416,November 2023,No Discount,32.0,1.0,November,2023,0.0
8434,EMEA-2023-135377,2023-12-14,Dominic Bell,United Kingdom,London,EMEA,UKIR,Mitsubishi,1050,Manufacturing,Strategic,WBII37JU9Q,Marketing Suite,287.976,3,0.2,7.1994,December 2023,Low Discount,2.5,0.8,December,2023,71.99399999999997
8435,EMEA-2023-135587,2023-12-08,Thomas Hodges,Ukraine,Donetsk,EMEA,EU-EAST,BNP Paribas,1065,Finance,SMB,MW1O2HZW1U,Data Smasher,52.0,4,0.0,23.4,December 2023,No Discount,45.0,1.0,December,2023,0.0
8436,EMEA-2023-135587,2023-12-08,Thomas Hodges,Ukraine,Donetsk,EMEA,EU-EAST,BNP Paribas,1065,Finance,SMB,U0D6UA3YY6,OneView,320.64,4,0.0,89.7792,December 2023,No Discount,28.0,1.0,December,2023,0.0
8437,EMEA-2023-135986,2023-06-21,Sonia Ince,Spain,Murcia,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,UM42FPHGM3,Site Analytics,503.96,4,0.0,125.99,June 2023,No Discount,25.0,1.0,June,2023,0.0
8438,EMEA-2023-135986,2023-06-21,Sonia Ince,Spain,Murcia,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,9A1UP5C2F3,Support,32.4,5,0.0,15.552,June 2023,No Discount,48.0,1.0,June,2023,0.0
8439,EMEA-2023-136000,2023-09-23,Carol Greene,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,Strategic,XQ9PHLFEC4,ContactMatcher,40.176,3,0.2,14.5638,September 2023,Low Discount,36.25,0.8,September,2023,10.043999999999997
8440,EMEA-2023-136189,2023-12-08,Andrew Reid,Spain,Murcia,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,OBY3PZTMQE,SaaS Connector Pack,82.38,6,0.0,25.5378,December 2023,No Discount,31.0,1.0,December,2023,0.0
8441,EMEA-2023-136350,2023-06-25,Julian Morrison,United Kingdom,London,EMEA,UKIR,FedEx,1036,Transportation,SMB,VS5LPBRS2F,FinanceHub,172.764,2,0.1,32.6332,June 2023,Low Discount,18.89,0.9,June,2023,19.195999999999998
8442,EMEA-2023-136350,2023-06-25,Julian Morrison,United Kingdom,London,EMEA,UKIR,FedEx,1036,Transportation,SMB,V1HPNRTD2F,SaaS Connector Pack,276.69,3,0.0,49.8042,June 2023,No Discount,18.0,1.0,June,2023,0.0
8443,EMEA-2023-136364,2023-07-14,Theresa Cameron,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,4OE94OHA49,SaaS Connector Pack,91.008,9,0.2,19.3392,July 2023,Low Discount,21.25,0.8,July,2023,22.751999999999995
8444,EMEA-2023-136364,2023-07-14,Theresa Cameron,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,CEHY50X6T7,Site Analytics,39.594,1,0.4,-7.2589,July 2023,Medium Discount,-18.33,0.6,July,2023,26.396000000000008
8445,EMEA-2023-136448,2023-09-17,Victoria Ellison,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,"OJ6RMTTALI, Z8W1QNJWXQ",ContactMatcher,541.6379999999999,4,0.7,-415.3706,September 2023,High Discount,-76.69,0.30000000000000004,September,2023,1263.8219999999994
8446,EMEA-2023-136448,2023-09-17,Victoria Ellison,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,"GEDRY8E30Z, ETPYACPTNP",Data Smasher,119.96000000000001,5,0.2,34.1886,September 2023,Low Discount,28.5,0.8,September,2023,29.98999999999998
8447,EMEA-2023-136448,2023-09-17,Victoria Ellison,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,DJ1VHTGN6L,SaaS Connector Pack,22.512,3,0.2,2.2512,September 2023,Low Discount,10.0,0.8,September,2023,5.628
8448,EMEA-2023-136511,2023-03-24,Jonathan Clark,United Kingdom,London,EMEA,UKIR,Allstate,1003,Finance,Strategic,BZDJJJ48FA,Support,347.58,3,0.0,17.379,March 2023,No Discount,5.0,1.0,March,2023,0.0
8449,EMEA-2023-136826,2023-06-17,Felicity King,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,Strategic,1HBFAQQ6H6,ChatBot Plugin,14.016,3,0.2,4.7304,June 2023,Low Discount,33.75,0.8,June,2023,3.5039999999999996
8450,EMEA-2023-136868,2023-10-07,Peter Johnston,United Kingdom,London,EMEA,UKIR,Wells Fargo,1099,Finance,Enterprise,YIS183WJY8,Data Smasher,319.96,4,0.0,115.1856,October 2023,No Discount,36.0,1.0,October,2023,0.0
8451,EMEA-2023-136868,2023-10-07,Peter Johnston,United Kingdom,London,EMEA,UKIR,Wells Fargo,1099,Finance,Enterprise,77ZN1MO4M3,Marketing Suite - Gold,344.91,3,0.0,10.3473,October 2023,No Discount,3.0,1.0,October,2023,0.0
8452,EMEA-2023-136868,2023-10-07,Peter Johnston,United Kingdom,London,EMEA,UKIR,Wells Fargo,1099,Finance,Enterprise,D3SMD5JGMD,Support,17.04,3,0.0,7.668,October 2023,No Discount,45.0,1.0,October,2023,0.0
8453,EMEA-2023-137323,2023-11-15,Diana Black,United Kingdom,Bristol,EMEA,UKIR,Allstate,1003,Finance,Strategic,3OLP5LREX0,Marketing Suite - Gold,96.36,6,0.0,25.0536,November 2023,No Discount,26.0,1.0,November,2023,0.0
8454,EMEA-2023-137631,2023-04-29,Luke Churchill,Germany,Nuremberg,EMEA,EU-WEST,Caterpillar,1016,Manufacturing,SMB,5ACVV1Z3K7,Site Analytics,751.984,2,0.2,84.5982,April 2023,Low Discount,11.25,0.8,April,2023,187.99599999999998
8455,EMEA-2023-137785,2023-05-14,Boris Springer,France,Paris,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,UIZYD7L118,FinanceHub,458.43,5,0.3,-124.431,May 2023,Medium Discount,-27.14,0.7,May,2023,196.47000000000008
8456,EMEA-2023-138310,2023-06-27,Cameron King,Russia,Moscow,EMEA,EU-EAST,HSBC Holdings,1070,Finance,SMB,2U3RY6KVHC,Data Smasher,431.928,9,0.2,64.7892,June 2023,Low Discount,15.0,0.8,June,2023,107.98199999999997
8457,EMEA-2023-138422,2023-09-24,Carl Ince,Russia,Nizhny Novogorod,EMEA,EU-EAST,Intel,1051,Tech,Enterprise,N45TH8GYNU,SaaS Connector Pack - Gold,14.352,3,0.2,5.2026,September 2023,Low Discount,36.25,0.8,September,2023,3.5879999999999974
8458,EMEA-2023-138779,2023-01-15,Bella Powell,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,SMB,M0GXEDQE4A,SaaS Connector Pack - Gold,21.744,1,0.2,7.3386,January 2023,Low Discount,33.75,0.8,January,2023,5.436
8459,EMEA-2023-138779,2023-01-15,Bella Powell,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,SMB,TRKK5VZGTI,Site Analytics,7.92,5,0.2,0.693,January 2023,Low Discount,8.75,0.8,January,2023,1.9799999999999986
8460,EMEA-2023-138975,2023-05-20,Benjamin Hughes,Finland,Helsinki,EMEA,NOR,Apple,1008,Tech,SMB,ABVG59XUA9,Data Smasher,67.8,4,0.0,4.068,May 2023,No Discount,6.0,1.0,May,2023,0.0
8461,EMEA-2023-138975,2023-05-20,Benjamin Hughes,Finland,Helsinki,EMEA,NOR,Apple,1008,Tech,SMB,KGK6VFWOK7,Marketing Suite,1628.82,9,0.0,374.6286,May 2023,No Discount,23.0,1.0,May,2023,0.0
8462,EMEA-2023-138975,2023-05-20,Benjamin Hughes,Finland,Helsinki,EMEA,NOR,Apple,1008,Tech,SMB,9JP21BY8VA,Site Analytics,377.97,3,0.0,98.2722,May 2023,No Discount,26.0,1.0,May,2023,0.0
8463,EMEA-2023-138975,2023-05-20,Benjamin Hughes,Finland,Helsinki,EMEA,NOR,Apple,1008,Tech,SMB,74SBXG496Q,Support,286.93,7,0.0,140.5957,May 2023,No Discount,49.0,1.0,May,2023,0.0
8464,EMEA-2023-139353,2023-10-29,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,IWV5WYZCYD,Marketing Suite - Gold,147.184,2,0.2,-29.4368,October 2023,Low Discount,-20.0,0.8,October,2023,36.79599999999999
8465,EMEA-2023-139353,2023-10-29,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Q42WFJ1GWQ,SaaS Connector Pack,77.952,3,0.2,15.5904,October 2023,Low Discount,20.0,0.8,October,2023,19.488
8466,EMEA-2023-139353,2023-10-29,Carl Jackson,Sweden,Gothenburg,EMEA,NOR,Cisco Systems,1019,Tech,SMB,DQBGPOWQXL,Support,47.952,3,0.2,16.1838,October 2023,Low Discount,33.75,0.8,October,2023,11.988
8467,EMEA-2023-139416,2023-03-28,Carol Campbell,France,Paris,EMEA,EU-WEST,Home Depot,1047,Retail,SMB,WLA8KA0CFH,SaaS Connector Pack,15.008,2,0.2,1.5008,March 2023,Low Discount,10.0,0.8,March,2023,3.751999999999999
8468,EMEA-2023-139465,2023-08-28,Trevor Jones,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,DUNPMUR50P,ContactMatcher,37.008,6,0.2,11.565,August 2023,Low Discount,31.25,0.8,August,2023,9.251999999999995
8469,EMEA-2023-139465,2023-08-28,Trevor Jones,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,LMB34NJDDI,Marketing Suite - Gold,63.84,8,0.0,16.5984,August 2023,No Discount,26.0,1.0,August,2023,0.0
8470,EMEA-2023-139465,2023-08-28,Trevor Jones,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,YOH7LL682D,Site Analytics,347.97,3,0.0,100.9113,August 2023,No Discount,29.0,1.0,August,2023,0.0
8471,EMEA-2023-139493,2023-09-14,Michael Lewis,Sweden,Stockholm,EMEA,NOR,Nissan Motor,1098,Transportation,SMB,KVBYSSY3A2,ChatBot Plugin,15.92,5,0.2,2.786,September 2023,Low Discount,17.5,0.8,September,2023,3.9799999999999986
8472,EMEA-2023-139619,2023-09-20,Sophie Lewis,Germany,Hanover,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,616XTGD7Y3,Marketing Suite - Gold,95.616,2,0.2,9.5616,September 2023,Low Discount,10.0,0.8,September,2023,23.903999999999996
8473,EMEA-2023-139773,2023-12-05,Deirdre Bailey,France,Paris,EMEA,EU-WEST,Phillips 66,1056,Energy,Strategic,GCMJJXNGSS,FinanceHub,188.552,7,0.3,-2.6936,December 2023,Medium Discount,-1.43,0.7,December,2023,80.80800000000002
8474,EMEA-2023-139787,2023-09-20,Oliver King,Finland,Espoo,EMEA,NOR,Sysco,1084,Consumer Products,Enterprise,T3K5936D9M,ChatBot Plugin,35.4,5,0.0,13.452,September 2023,No Discount,38.0,1.0,September,2023,0.0
8475,EMEA-2023-139822,2023-09-16,Sally Nolan,Saudi Arabia,Riyadh,EMEA,MEA,Lukoil,1044,Energy,Enterprise,YJD4KLEO1A,Data Smasher,59.98,2,0.0,10.7964,September 2023,No Discount,18.0,1.0,September,2023,0.0
8476,EMEA-2023-139822,2023-09-16,Sally Nolan,Saudi Arabia,Riyadh,EMEA,MEA,Lukoil,1044,Energy,Enterprise,EDM1AZW0RE,Marketing Suite - Gold,38.62,2,0.0,10.8136,September 2023,No Discount,28.0,1.0,September,2023,0.0
8477,EMEA-2023-139913,2023-10-24,Jessica Buckland,United Kingdom,Liverpool,EMEA,UKIR,Itochu,1032,Finance,Strategic,M3HCR2LM9T,SaaS Connector Pack,69.08,11,0.0,29.0136,October 2023,No Discount,42.0,1.0,October,2023,0.0
8478,EMEA-2023-139913,2023-10-24,Jessica Buckland,United Kingdom,Liverpool,EMEA,UKIR,Itochu,1032,Finance,Strategic,OGGZZYHKLN,Site Analytics,35.88,3,0.0,10.0464,October 2023,No Discount,28.0,1.0,October,2023,0.0
8479,EMEA-2023-139913,2023-10-24,Jessica Buckland,United Kingdom,Liverpool,EMEA,UKIR,Itochu,1032,Finance,Strategic,"52U5T9ZGNJ, HKT7TRG87G",Support,37.96,7,0.0,17.5444,October 2023,No Discount,46.22,1.0,October,2023,0.0
8480,EMEA-2023-139948,2023-07-18,Gordon Burgess,Germany,Cologne,EMEA,EU-WEST,Pemex,1058,Energy,SMB,6H4UEZV2W8,SaaS Connector Pack,7.904,2,0.2,2.1736,July 2023,Low Discount,27.5,0.8,July,2023,1.975999999999999
8481,EMEA-2023-140074,2023-03-24,Jennifer Avery,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,5UGCFS56CN,Support,25.68,6,0.0,11.556,March 2023,No Discount,45.0,1.0,March,2023,0.0
8482,EMEA-2023-140536,2023-04-05,Jennifer Payne,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,Enterprise,48UI7UKJE9,ChatBot Plugin,7.04,4,0.0,2.0416,April 2023,No Discount,29.0,1.0,April,2023,0.0
8483,EMEA-2023-140627,2023-12-24,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,OELP5P2QIV,ChatBot Plugin,12.264,7,0.2,1.0731,December 2023,Low Discount,8.75,0.8,December,2023,3.065999999999999
8484,EMEA-2023-140627,2023-12-24,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,487110C3IP,Marketing Suite - Gold,218.352,3,0.2,-54.588,December 2023,Low Discount,-25.0,0.8,December,2023,54.587999999999994
8485,EMEA-2023-140627,2023-12-24,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,GFDUSVO9B7,SaaS Connector Pack,72.704,4,0.2,19.0848,December 2023,Low Discount,26.25,0.8,December,2023,18.175999999999988
8486,EMEA-2023-140844,2023-06-20,Fiona Nolan,United Kingdom,London,EMEA,UKIR,Sony,1028,Tech,Strategic,BX2Z9URDXD,Data Smasher,103.12,8,0.0,10.312,June 2023,No Discount,10.0,1.0,June,2023,0.0
8487,EMEA-2023-140844,2023-06-20,Fiona Nolan,United Kingdom,London,EMEA,UKIR,Sony,1028,Tech,Strategic,412X9MLTPU,Support,97.82,2,0.0,45.9754,June 2023,No Discount,47.0,1.0,June,2023,0.0
8488,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,FYUHDBIDXW,ContactMatcher,4.554,3,0.7,-3.4914,June 2023,High Discount,-76.67,0.30000000000000004,June,2023,10.625999999999998
8489,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,"YPU0VIUNKC, 54D4OJ3Z33",Data Smasher,316.392,3,0.2,-6.7149,June 2023,Low Discount,-2.12,0.8,June,2023,79.09799999999996
8490,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Z26RBROZR0,Marketing Suite,241.568,2,0.2,0.0,June 2023,Low Discount,0.0,0.8,June,2023,60.39199999999997
8491,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,"TYQA6IQEDP, M20X1YGODQ",OneView,29.672,9,0.2,2.4204,June 2023,Low Discount,8.16,0.8,June,2023,7.417999999999996
8492,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,S7WY7HGEV7,Site Analytics,503.96,5,0.2,50.396,June 2023,Low Discount,10.0,0.8,June,2023,125.98999999999995
8493,EMEA-2023-140872,2023-06-04,Amelia Lee,Germany,Dresden,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,TGZM3PU7UC,Support,15.552,3,0.2,5.4432,June 2023,Low Discount,35.0,0.8,June,2023,3.887999999999998
8494,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,NRXZWOVEZJ,ChatBot Plugin,59.1,6,0.0,22.458,March 2023,No Discount,38.0,1.0,March,2023,0.0
8495,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,QBLLJQD2VJ,ContactMatcher,9.144,3,0.2,3.0861,March 2023,Low Discount,33.75,0.8,March,2023,2.2859999999999996
8496,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,"R3CEUPVXBZ, TMQ8VVRE0F",Data Smasher,128.66,11,0.0,31.8632,March 2023,No Discount,24.77,1.0,March,2023,0.0
8497,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,"LALSYHZXXT, F4PRA7D0ZV",FinanceHub,26.06,6,0.0,12.4357,March 2023,No Discount,47.72,1.0,March,2023,0.0
8498,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,"I3BUU4X0KJ, PV8M2T08DR",Marketing Suite - Gold,153.97,11,0.0,40.0322,March 2023,No Discount,26.0,1.0,March,2023,0.0
8499,EMEA-2023-140949,2023-03-18,Leonard Poole,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,SMB,SERX4O04RR,Site Analytics,119.7,6,0.0,31.122,March 2023,No Discount,26.0,1.0,March,2023,0.0
8500,EMEA-2023-141117,2023-10-03,Sam Lawrence,Belgium,Brussels,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,5G5APLBCF2,ChatBot Plugin,95.144,7,0.2,10.7037,October 2023,Low Discount,11.25,0.8,October,2023,23.786
8501,EMEA-2023-141117,2023-10-03,Sam Lawrence,Belgium,Brussels,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,18KXO4DJ9X,ContactMatcher,22.638,7,0.7,-16.6012,October 2023,High Discount,-73.33,0.30000000000000004,October,2023,52.82199999999999
8502,EMEA-2023-141117,2023-10-03,Sam Lawrence,Belgium,Brussels,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,YWAYWO6M8Q,Marketing Suite,217.764,6,0.7,-384.7164,October 2023,High Discount,-176.67,0.30000000000000004,October,2023,508.1159999999999
8503,EMEA-2023-141117,2023-10-03,Sam Lawrence,Belgium,Brussels,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,UA4OTYLSV4,Support,39.072,6,0.2,4.3956,October 2023,Low Discount,11.25,0.8,October,2023,9.768
8504,EMEA-2023-141446,2023-09-17,Stephanie Kelly,Ireland,Cork,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,Enterprise,W5P2QNV70H,Data Smasher,18.0,1,0.0,3.24,September 2023,No Discount,18.0,1.0,September,2023,0.0
8505,EMEA-2023-141558,2023-03-12,Lily Blake,France,Paris,EMEA,EU-WEST,Intel,1051,Tech,Enterprise,"RRPOQU7SM4, 01YXEBYLQ5",ContactMatcher,167.05800000000002,4,0.55,-55.035000000000004,March 2023,High Discount,-32.94,0.44999999999999996,March,2023,204.18200000000004
8506,EMEA-2023-141558,2023-03-12,Lily Blake,France,Paris,EMEA,EU-WEST,Intel,1051,Tech,Enterprise,GDNSYF6PD1,Marketing Suite - Gold,43.28,1,0.2,3.246,March 2023,Low Discount,7.5,0.8,March,2023,10.82
8507,EMEA-2023-141558,2023-03-12,Lily Blake,France,Paris,EMEA,EU-WEST,Intel,1051,Tech,Enterprise,AN620R9QF9,Site Analytics,776.85,5,0.4,-181.265,March 2023,Medium Discount,-23.33,0.6,March,2023,517.9
8508,EMEA-2023-141572,2023-05-29,Molly Grant,Greece,Thessaloniki,EMEA,EU-EAST,Itochu,1032,Finance,Strategic,XXZHP1VTP6,SaaS Connector Pack,247.44,8,0.0,101.4504,May 2023,No Discount,41.0,1.0,May,2023,0.0
8509,EMEA-2023-141614,2023-06-06,Chloe May,Germany,Nuremberg,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,1OPQO0G57C,Support,20.736,4,0.2,7.2576,June 2023,Low Discount,35.0,0.8,June,2023,5.1839999999999975
8510,EMEA-2023-141663,2023-04-14,Virginia Murray,France,Paris,EMEA,EU-WEST,McKesson,1063,Consumer Products,Strategic,WL8S36WBZ3,Storage,7.92,5,0.2,1.683,April 2023,Low Discount,21.25,0.8,April,2023,1.9799999999999986
8511,EMEA-2023-141789,2023-10-04,Adrian Clarkson,Luxembourg,Luxembourg,EMEA,EU-WEST,Allstate,1003,Finance,SMB,057U45Q6XQ,ContactMatcher,1793.98,2,0.0,843.1706,October 2023,No Discount,47.0,1.0,October,2023,0.0
8512,EMEA-2023-141873,2023-10-10,Michael Nolan,United Kingdom,London,EMEA,UKIR,Apple,1008,Tech,SMB,"HYE58JFR6D, 5MTTHU0LL2",ContactMatcher,31.055999999999997,9,0.2,10.4814,October 2023,Low Discount,33.75,0.8,October,2023,7.763999999999996
8513,EMEA-2023-141873,2023-10-10,Michael Nolan,United Kingdom,London,EMEA,UKIR,Apple,1008,Tech,SMB,KSUIPHFJH8,Marketing Suite,314.352,3,0.2,-15.7176,October 2023,Low Discount,-5.0,0.8,October,2023,78.58799999999997
8514,EMEA-2023-141873,2023-10-10,Michael Nolan,United Kingdom,London,EMEA,UKIR,Apple,1008,Tech,SMB,1C6OU8OZ4O,Support,18.98,2,0.0,8.9206,October 2023,No Discount,47.0,1.0,October,2023,0.0
8515,EMEA-2023-142034,2023-09-25,James Butler,Luxembourg,Luxembourg,EMEA,EU-WEST,Berkshire Hathaway,1012,Finance,Strategic,"J690RLWS1K, Y4PWT8X39N",Data Smasher,727.9,9,0.0,288.438,September 2023,No Discount,39.63,1.0,September,2023,0.0
8516,EMEA-2023-142034,2023-09-25,James Butler,Luxembourg,Luxembourg,EMEA,EU-WEST,Berkshire Hathaway,1012,Finance,Strategic,T9TS45TZIP,FinanceHub,603.92,4,0.0,181.176,September 2023,No Discount,30.0,1.0,September,2023,0.0
8517,EMEA-2023-142090,2023-12-01,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Apple,1008,Tech,SMB,U8K51TEJ51,ContactMatcher,1781.682,7,0.4,-653.2834,December 2023,Medium Discount,-36.67,0.6,December,2023,1187.7880000000002
8518,EMEA-2023-142090,2023-12-01,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Apple,1008,Tech,SMB,VCGPH7EDSQ,Data Smasher,383.976,3,0.2,81.5949,December 2023,Low Discount,21.25,0.8,December,2023,95.99399999999997
8519,EMEA-2023-142125,2023-10-22,Gabrielle Ogden,Italy,Milan,EMEA,EU,Royal Dutch Shell,1031,Energy,Strategic,"38X1QHQQE5, JW4BHBG4I9",ContactMatcher,60.72,11,0.0,29.922,October 2023,No Discount,49.28,1.0,October,2023,0.0
8520,EMEA-2023-142671,2023-11-11,Julian Short,Germany,Frankfurt,EMEA,EU-WEST,Glencore,1083,Misc,Enterprise,37CQKCK04M,ContactMatcher,11.52,5,0.7,-7.68,November 2023,High Discount,-66.67,0.30000000000000004,November,2023,26.879999999999992
8521,EMEA-2023-142776,2023-12-12,Ella Paige,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,0PM8TR2WN8,ContactMatcher,5.4,3,0.0,2.592,December 2023,No Discount,48.0,1.0,December,2023,0.0
8522,EMEA-2023-142776,2023-12-12,Ella Paige,Netherlands,Amsterdam,EMEA,EU-WEST,McKesson,1063,Consumer Products,Enterprise,CAY8H4721Q,SaaS Connector Pack - Gold,7.28,1,0.0,3.4944,December 2023,No Discount,48.0,1.0,December,2023,0.0
8523,EMEA-2023-143021,2023-11-20,Lisa Peake,United Kingdom,London,EMEA,UKIR,CVS Health,1026,Retail,Enterprise,"UC0FQAT5DZ, OM22IYNQYX",ContactMatcher,138.382,10,0.3,-11.071299999999997,November 2023,Medium Discount,-8.0,0.7,November,2023,59.30657142857143
8524,EMEA-2023-143035,2023-10-04,Michael Morgan,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Enterprise,F8CLW2COU8,ChatBot Plugin,6.63,3,0.0,3.1161,October 2023,No Discount,47.0,1.0,October,2023,0.0
8525,EMEA-2023-143035,2023-10-04,Michael Morgan,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Enterprise,BZP5D34T0Z,Data Smasher,371.97,3,0.0,66.9546,October 2023,No Discount,18.0,1.0,October,2023,0.0
8526,EMEA-2023-143035,2023-10-04,Michael Morgan,United Kingdom,London,EMEA,UKIR,Merck,1064,Healthcare,Enterprise,HVRHMH9G7W,SaaS Connector Pack,83.92,4,0.0,21.8192,October 2023,No Discount,26.0,1.0,October,2023,0.0
8527,EMEA-2023-143112,2023-10-06,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,NB773Y693L,Big Ol Database,5199.96,4,0.0,1351.9896,October 2023,No Discount,26.0,1.0,October,2023,0.0
8528,EMEA-2023-143112,2023-10-06,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,E6BMFIK16N,FinanceHub,221.382,2,0.1,2.4598,October 2023,Low Discount,1.11,0.9,October,2023,24.597999999999985
8529,EMEA-2023-143112,2023-10-06,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,1RJ5YRJVF6,Site Analytics,87.8,4,0.0,43.9,October 2023,No Discount,50.0,1.0,October,2023,0.0
8530,EMEA-2023-143217,2023-11-12,Edward Mathis,Italy,Milan,EMEA,EU,Airbus,1030,Manufacturing,Enterprise,564I27L6ZL,ContactMatcher,18.24,3,0.0,8.5728,November 2023,No Discount,47.0,1.0,November,2023,0.0
8531,EMEA-2023-143245,2023-12-02,Samantha Rampling,Saudi Arabia,Jeddah,EMEA,MEA,FedEx,1036,Transportation,Enterprise,ZBD60SKWZ9,FinanceHub,897.15,3,0.0,251.202,December 2023,No Discount,28.0,1.0,December,2023,0.0
8532,EMEA-2023-143245,2023-12-02,Samantha Rampling,Saudi Arabia,Jeddah,EMEA,MEA,FedEx,1036,Transportation,Enterprise,H8U6UTJBQY,Support,19.44,3,0.0,9.3312,December 2023,No Discount,48.0,1.0,December,2023,0.0
8533,EMEA-2023-143252,2023-12-19,Emma Watson,Italy,Milan,EMEA,EU,United Parcel Service,1090,Transportation,Strategic,PDS7RD860K,Data Smasher,29.34,3,0.0,10.8558,December 2023,No Discount,37.0,1.0,December,2023,0.0
8534,EMEA-2023-143252,2023-12-19,Emma Watson,Italy,Milan,EMEA,EU,United Parcel Service,1090,Transportation,Strategic,JZ3IAZE8T0,SaaS Connector Pack,99.95,5,0.0,22.9885,December 2023,No Discount,23.0,1.0,December,2023,0.0
